     277.22604     277.73113     278.08831     278.55500     279.02642     279.26773     279.50129     280.97543     284.45938     289.01317     292.11846     293.77300     294.73904     295.23374     295.44126
     278.03292     278.03435     278.05833     278.15257     278.40815     278.93256     279.69530     281.11962     284.43630     288.95658     292.06850     293.73472     294.71294     295.21733     295.43037
     277.73290     277.83634     277.99838     278.24058     278.57515     279.02084     279.76793     281.23658     284.42342     288.90187     292.01892     293.69647     294.68670     295.20069     295.41920
     276.85178     277.02006     277.27437     277.64429     278.16210     278.86912     279.81071     281.33029     284.41749     288.84924     291.96976     293.65826     294.66033     295.18381     295.40775
     276.69074     276.80874     277.00360     277.32379     277.83986     278.63489     279.75865     281.39338     284.41572     288.79875     291.92108     293.62010     294.63382     295.16671     295.39601
     277.71608     277.70646     277.71753     277.79577     278.03951     278.61137     279.69626     281.42452     284.41516     288.75038     291.87292     293.58201     294.60719     295.14937     295.38400
     278.40652     278.40417     278.40486     278.42396     278.51918     278.85816     279.73596     281.44382     284.41399     288.70396     291.82534     293.54400     294.58043     295.13181     295.37172
     279.57197     279.47932     279.35350     279.21026     279.11524     279.23309     279.88079     281.47550     284.41248     288.65933     291.77835     293.50609     294.55356     295.11403     295.35916
     280.44625     280.35793     280.22673     280.04788     279.84869     279.75542     280.12722     281.53486     284.41235     288.61641     291.73200     293.46829     294.52659     295.09603     295.34634
     282.16997     281.97192     281.66128     281.20739     280.65763     280.27536     280.43523     281.63014     284.41604     288.57518     291.68629     293.43063     294.49950     295.07781     295.33324
     283.45657     283.23971     282.90305     282.40763     281.75754     281.09832     280.85563     281.76495     284.42596     288.53573     291.64124     293.39311     294.47233     295.05938     295.31989
     282.49801     282.50160     282.49931     282.46277     282.29792     281.84094     281.37060     281.95069     284.44493     288.49824     291.59690     293.35576     294.44506     295.04074     295.30627
     281.56948     281.63056     281.71667     281.82158     281.90694     281.88240     281.73773     282.16980     284.47542     288.46302     291.55328     293.31858     294.41772     295.02190     295.29239
     281.07122     281.20642     281.29001     281.41845     281.59126     281.76184     281.89682     282.37349     284.51668     288.43037     291.51043     293.28160     294.39030     295.00285     295.27826
     282.47633     282.35663     282.18513     281.97617     281.79137     281.75933     281.96578     282.53961     284.56517     288.40048     291.46841     293.24483     294.36281     294.98361     295.26388
     282.34291     282.35077     282.34818     282.31430     282.22145     282.08929     282.11647     282.68057     284.61749     288.37337     291.42728     293.20829     294.33527     294.96418     295.24924
     281.58405     281.73281     281.81683     281.92916     282.05869     282.16759     282.28446     282.81791     284.67236     288.34898     291.38707     293.17201     294.30768     294.94456     295.23436
     280.95942     281.06750     281.22849     281.45836     281.74782     282.05233     282.35986     282.94288     284.72911     288.32722     291.34783     293.13600     294.28005     294.92476     295.21923
     281.23060     281.24838     281.28132     281.35009     281.50748     281.84224     282.33991     283.04102     284.78607     288.30794     291.30960     293.10029     294.25240     294.90478     295.20387
     282.36637     282.29117     282.17149     282.00144     281.83724     281.88989     282.32120     283.11006     284.84104     288.29097     291.27240     293.06489     294.22472     294.88463     295.18827
     281.72325     281.77587     281.86520     282.00364     282.16605     282.25562     282.43970     283.17302     284.89294     288.27604     291.23624     293.02983     294.19703     294.86431     295.17243
     283.21855     283.07726     282.87373     282.61418     282.36784     282.30670     282.55027     283.24748     284.94272     288.26291     291.20112     292.99513     294.16935     294.84383     295.15636
     284.00584     283.89447     283.72434     283.47702     283.15017     282.81018     282.73978     283.33023     284.99137     288.25143     291.16704     292.96080     294.14168     294.82319     295.14007
     282.86027     282.98412     283.08200     283.18652     283.23841     283.14113     283.00925     283.43991     285.04051     288.24147     291.13399     292.92687     294.11403     294.80240     295.12355
     283.37523     283.33625     283.26652     283.15891     283.04237     283.03571     283.15078     283.56264     285.09197     288.23302     291.10195     292.89333     294.08641     294.78146     295.10681
     284.89655     284.71506     284.44368     284.06946     283.63610     283.30504     283.26733     283.67425     285.14535     288.22610     291.07091     292.86022     294.05884     294.76039     295.08986
     285.15939     285.06160     284.92264     284.72857     284.43651     283.95445     283.54191     283.79419     285.20017     288.22066     291.04087     292.82753     294.03132     294.73918     295.07270
     287.70166     287.37283     286.86297     286.12349     285.20034     284.36341     283.85614     283.94343     285.25802     288.21673     291.01182     292.79528     294.00387     294.71785     295.05533
     285.76147     285.86653     285.95017     285.97571     285.78498     285.14997     284.29817     284.12379     285.32075     288.21438     290.98376     292.76348     293.97650     294.69639     295.03775
     286.40490     286.27756     286.08200     285.80242     285.45121     285.07750     284.59817     284.33269     285.39052     288.21375     290.95667     292.73214     293.94921     294.67482     295.01998
     286.81489     286.72115     286.54034     286.27492     285.90073     285.38442     284.81398     284.52938     285.46689     288.21504     290.93058     292.70126     293.92201     294.65315     295.00202
     286.71371     286.66489     286.58344     286.44039     286.17300     285.68780     285.06458     284.72031     285.54828     288.21836     290.90550     292.67086     293.89492     294.63137     294.98386
     289.64691     289.26567     288.67869     287.83746     286.81211     285.91449     285.28072     284.90766     285.63391     288.22377     290.88145     292.64094     293.86794     294.60950     294.96552
     292.04083     291.62171     290.97104     290.00113     288.66227     287.07221     285.71357     285.10440     285.72322     288.23130     290.85843     292.61152     293.84108     294.58754     294.94699
     293.62137     293.21306     292.56386     291.56387     290.12114     288.27466     286.40418     285.36280     285.81869     288.24100     290.83649     292.58260     293.81436     294.56550     294.92830
     291.94607     291.86617     291.71052     291.38461     290.67671     289.23142     287.17013     285.69475     285.92511     288.25308     290.81563     292.55419     293.78777     294.54339     294.90943
     289.35528     289.48867     289.66776     289.84679     289.83749     289.21191     287.69038     286.06437     286.04584     288.26792     290.79588     292.52631     293.76134     294.52120     294.89039
     288.22271     288.29108     288.38880     288.51745     288.63543     288.55216     287.79896     286.39385     286.17905     288.28589     290.77731     292.49897     293.73506     294.49896     294.87120
     290.04279     289.83019     289.51310     289.08223     288.59834     288.19648     287.69256     286.63257     286.31784     288.30716     290.75997     292.47218     293.70895     294.47666     294.85185
     288.36701     288.49489     288.66459     288.83664     288.86614     288.49563     287.74465     286.80667     286.45523     288.33158     290.74390     292.44597     293.68301     294.45432     294.83235
     287.65230     287.70609     287.78392     287.88874     288.00979     288.06657     287.74962     286.95599     286.58859     288.35882     290.72915     292.42034     293.65726     294.43194     294.81271
     289.89466     289.66177     289.30520     288.80452     288.23623     287.85750     287.63193     287.06009     286.71593     288.38851     290.71573     292.39532     293.63171     294.40952     294.79293
     292.02092     291.70109     291.20909     290.49220     289.55129     288.53631     287.73741     287.14155     286.83511     288.42022     290.70365     292.37092     293.60636     294.38708     294.77301
     295.60592     295.04677     294.19492     292.96714     291.36600     289.61496     288.14830     287.26289     286.94804     288.45352     290.69289     292.34716     293.58123     294.36462     294.75297
     298.26529     297.70375     296.81918     295.47387     293.56364     291.18356     288.88339     287.47011     287.06054     288.48819     290.68342     292.32406     293.55633     294.34215     294.73280
     300.11673     299.56865     298.69534     297.34153     295.35398     292.71398     289.83450     287.79145     287.18068     288.52432     290.67520     292.30162     293.53167     294.31967     294.71252
     301.34248     300.83680     300.02339     298.74039     296.79719     294.07297     290.83998     288.21684     287.31614     288.56231     290.66823     292.27985     293.50725     294.29720     294.69212
     301.86282     301.42897     300.72150     299.58166     297.79866     295.17075     291.80092     288.71664     287.47196     288.60279     290.66251     292.25876     293.48309     294.27473     294.67162
     303.00427     302.51930     301.74464     300.53120     298.69537     296.06425     292.65700     289.25498     287.64996     288.64647     290.65809     292.23836     293.45920     294.25229     294.65103
     303.70677     303.26730     302.55340     301.40829     299.62120     296.97064     293.45979     289.80676     287.84930     288.69404     290.65502     292.21866     293.43558     294.22987     294.63034
     303.29262     302.97589     302.44085     301.53695     300.03519     297.64099     294.20065     290.36174     288.06803     288.74604     290.65339     292.19967     293.41225     294.20748     294.60956
     301.52805     301.39489     301.16059     300.72166     299.82889     297.97124     294.79822     290.90058     288.30345     288.80292     290.65332     292.18142     293.38922     294.18514     294.58870
     302.90887     302.53184     301.92839     300.99574     299.64762     297.82246     295.13229     291.39153     288.55126     288.86493     290.65490     292.16393     293.36650     294.16284     294.56777
     301.32339     301.24714     301.07932     300.70001     299.86231     298.18361     295.44808     291.81816     288.80538     288.93210     290.65825     292.14722     293.34409     294.14060     294.54678
     300.68031     300.53907     300.30335     299.90444     299.21312     297.95957     295.66422     292.19889     289.06122     289.00423     290.66345     292.13133     293.32201     294.11843     294.52572
     299.21717     299.21175     299.17303     299.03641     298.64893     297.69661     295.73167     292.51737     289.31465     289.08099     290.67057     292.11629     293.30028     294.09632     294.50460
     297.71815     297.76574     297.81977     297.84497     297.72777     297.17690     295.66298     292.76778     289.56117     289.16189     290.67968     292.10212     293.27890     294.07430     294.48344
     298.49762     298.33993     298.10159     297.76051     297.30551     296.67774     295.46796     292.94257     289.79633     289.24630     290.69079     292.08886     293.25789     294.05237     294.46224
     301.96813     301.47809     300.73903     299.69225     298.36589     296.92714     295.38363     293.05943     290.01634     289.33349     290.70390     292.07655     293.23727     294.03053     294.44100
     300.10109     300.07032     299.99937     299.80093     299.23038     297.83425     295.67702     293.18545     290.22122     289.42266     290.71895     292.06520     293.21705     294.00880     294.41974
     299.11117     299.06866     298.97298     298.76744     298.35455     297.54248     295.89539     293.35472     290.41587     289.51323     290.73590     292.05484     293.19724     293.98719     294.39845
     300.42240     300.18544     299.80953     299.23511     298.42313     297.38552     295.90602     293.51036     290.60278     289.60481     290.75466     292.04548     293.17786     293.96570     294.37715
     302.71986     302.30700     301.66308     300.70441     299.39721     297.82834     296.01981     293.64806     290.78133     289.69707     290.77515     292.03714     293.15893     293.94435     294.35585
     305.45622     304.91512     304.07258     302.81065     301.04708     298.83411     296.39863     293.81045     290.95280     289.78971     290.79728     292.02982     293.14046     293.92314     294.33455
     304.81230     304.56750     304.14064     303.38693     302.07031     299.91637     297.02806     294.04215     291.12191     289.88255     290.82095     292.02351     293.12246     293.90208     294.31325
     302.95967     302.88873     302.74171     302.41972     301.70228     300.18817     297.57070     294.33935     291.29464     289.97567     290.84608     292.01823     293.10494     293.88120     294.29197
     303.26826     303.04108     302.67995     302.11857     301.27043     299.97395     297.81523     294.63934     291.47327     290.06932     290.87259     292.01396     293.08792     293.86048     294.27072
     301.08784     301.12977     301.18070     301.19322     300.97079     300.01621     297.96653     294.90144     291.65527     290.16371     290.90045     292.01069     293.07141     293.83995     294.24950
     298.74563     298.91464     299.14447     299.40451     299.56233     299.27487     297.91659     295.11862     291.83722     290.25890     290.92959     292.00842     293.05541     293.81961     294.22831
     301.16952     300.88555     300.45566     299.85716     299.16178     298.54918     297.61163     295.25247     292.01420     290.35478     290.95999     292.00713     293.03994     293.79947     294.20718
     304.04490     303.60251     302.92009     301.92206     300.59974     299.09239     297.52885     295.32121     292.18052     290.45102     290.99160     292.00681     293.02500     293.77955     294.18610
     300.85828     300.97630     301.11032     301.17484     300.90941     299.81357     297.82634     295.41328     292.33603     290.54718     291.02436     292.00746     293.01060     293.75985     294.16508
     301.79564     301.59418     301.28090     300.81683     300.18369     299.35717     297.93464     295.54099     292.48528     290.64297     291.05820     292.00905     292.99674     293.74038     294.14414
     304.49508     304.07000     303.41396     302.45160     301.16682     299.67196     297.98393     295.65266     292.62942     290.73826     291.09304     292.01157     292.98343     293.72115     294.12328
     305.27172     304.95799     304.44666     303.62520     302.35527     300.53806     298.30382     295.78165     292.76877     290.83290     291.12881     292.01501     292.97067     293.70217     294.10250
     303.68542     303.61288     303.46077     303.13077     302.42125     301.00581     298.72797     295.96318     292.90695     290.92687     291.16543     292.01934     292.95847     293.68344     294.08182
     301.22136     301.29932     301.41285     301.53398     301.49370     300.79956     298.96322     296.16973     293.04739     291.02029     291.20285     292.02454     292.94682     293.66497     294.06125
     303.39079     303.09840     302.63980     301.96477     301.10281     300.20053     298.87915     296.34216     293.18945     291.11333     291.24102     292.03060     292.93574     293.64678     294.04079
     300.54943     300.69094     300.88762     301.09852     301.12000     300.45851     298.89319     296.46483     293.32896     291.20603     291.27988     292.03748     292.92521     293.62886     294.02046
     302.19434     301.97138     301.62458     301.12125     300.49283     299.84612     298.78621     296.56435     293.46392     291.29829     291.31941     292.04516     292.91523     293.61124     294.00025
     303.76333     303.47544     303.01930     302.32509     301.35340     300.15558     298.73808     296.62622     293.59218     291.38995     291.35955     292.05363     292.90581     293.59390     293.98018
     305.35897     304.99838     304.43206     303.57333     302.35482     300.78284     298.93490     296.69965     293.71349     291.48080     291.40026     292.06286     292.89695     293.57686     293.96025
     304.35896     304.22085     304.00388     303.64210     302.94998     301.51963     299.32199     296.82138     293.83120     291.57070     291.44148     292.07283     292.88863     293.56012     293.94048
     307.07047     306.61253     305.88037     304.76867     303.26973     301.59187     299.60214     296.98761     293.94972     291.65970     291.48316     292.08352     292.88086     293.54369     293.92087
     304.88571     304.87624     304.80303     304.54525     303.84346     302.32239     299.96975     297.17265     294.07092     291.74797     291.52525     292.09490     292.87364     293.52758     293.90143
     305.72205     305.44109     305.00796     304.36565     303.46156     302.19738     300.21976     297.38002     294.19635     291.83573     291.56773     292.10695     292.86695     293.51178     293.88216
     308.52763     308.03177     307.26520     306.13370     304.58977     302.67994     300.42687     297.57513     294.32559     291.92321     291.61057     292.11964     292.86080     293.49631     293.86308
     311.10221     310.53358     309.63826     308.27383     306.32082     303.78576     300.89242     297.78884     294.45803     292.01056     291.65377     292.13296     292.85517     293.48116     293.84418
     311.43627     311.03279     310.36641     309.27418     307.53689     304.94144     301.59004     298.06680     294.59662     292.09801     291.69732     292.14688     292.85006     293.46635     293.82549
     311.22759     310.89406     310.34204     309.43012     307.94761     305.61179     302.26646     298.41022     294.74593     292.18589     291.74124     292.16140     292.84547     293.45186     293.80700
     313.66357     313.07195     312.15006     310.76355     308.79885     306.18779     302.81699     298.78107     294.90820     292.27467     291.78553     292.17648     292.84140     293.43772     293.78872
     307.42969     307.72144     308.11633     308.50358     308.42255     306.85327     303.43015     299.16753     295.08310     292.36482     291.83026     292.19213     292.83782     293.42391     293.77065
     306.09784     306.11089     306.12670     306.13041     306.04467     305.51574     303.50733     299.53190     295.26965     292.45674     291.87547     292.20832     292.83474     293.41044     293.75281
     314.00523     313.07745     311.66724     309.68409     307.31139     305.21453     303.24456     299.77512     295.46031     292.55065     291.92123     292.22507     292.83216     293.39731     293.73520
     314.30204     313.88597     313.20303     312.07106     310.19614     307.25479     303.70541     299.97769     295.64714     292.64638     291.96760     292.24236     292.83006     293.38454     293.71783
     312.27831     312.13608     311.86640     311.33171     310.23165     308.04763     304.48382     300.27769     295.83405     292.74370     292.01462     292.26019     292.82845     293.37211     293.70069
     313.67077     313.24432     312.57195     311.54862     310.07208     308.02805     304.95580     300.63949     296.02831     292.84267     292.06233     292.27858     292.82731     293.36002     293.68380
     311.31876     311.29671     311.20967     310.93424     310.17262     308.39660     305.31501     300.99405     296.23225     292.94356     292.11077     292.29753     292.82666     293.34829     293.66717
     310.26297     310.17364     310.01435     309.71813     309.13722     307.93621     305.46915     301.31717     296.44336     293.04664     292.15999     292.31703     292.82648     293.33691     293.65079
     315.86345     315.09488     313.91551     312.21584     310.06582     307.86870     305.43624     301.56985     296.65609     293.15197     292.21004     292.33711     292.82677     293.32588     293.63467
     314.77450     314.51358     314.06837     313.28651     311.85657     309.31772     305.85360     301.79840     296.86528     293.25939     292.26097     292.35776     292.82753     293.31521     293.61881
     313.18021     313.04733     312.79603     312.30727     311.34578     309.50301     306.34881     302.08001     297.07312     293.36867     292.31281     292.37901     292.82877     293.30490     293.60323
     311.68618     311.61193     311.47395     311.19736     310.59534     309.24380     306.56272     302.36362     297.28215     293.47972     292.36557     292.40086     292.83048     293.29494     293.58792
     313.81133     313.42446     312.81110     311.88016     310.58177     308.94309     306.56079     302.60095     297.49021     293.59245     292.41930     292.42333     292.83266     293.28534     293.57289
     313.30150     313.11652     312.78732     312.19393     311.13643     309.35941     306.68203     302.79583     297.69350     293.70665     292.47399     292.44642     292.83532     293.27611     293.55815
     309.64396     309.79898     310.01360     310.23479     310.20553     309.26416     306.84499     302.98549     297.89109     293.82200     292.52964     292.47015     292.83846     293.26724     293.54369
     306.78540     307.01841     307.35452     307.78326     308.17495     308.09505     306.64833     303.13885     298.08259     293.93823     292.58624     292.49452     292.84208     293.25874     293.52952
     310.35001     309.97136     309.40295     308.62591     307.76207     307.10173     306.12741     303.19129     298.26323     294.05494     292.64376     292.51955     292.84619     293.25061     293.51565
     313.91424     313.37606     312.54814     311.33698     309.71839     307.85255     305.95125     303.17119     298.42678     294.17154     292.70217     292.54523     292.85078     293.24285     293.50208
     314.61769     314.25709     313.66310     312.69649     311.17870     308.98452     306.29618     303.19626     298.57455     294.28737     292.76139     292.57157     292.85586     293.23546     293.48881
     311.08875     311.16512     311.23977     311.21917     310.81885     309.43951     306.76217     303.31294     298.71454     294.40203     292.82134     292.59856     292.86144     293.22845     293.47585
     312.51447     312.22681     311.77745     311.10559     310.17020     308.92423     306.87352     303.46578     298.85317     294.51545     292.88192     292.62621     292.86751     293.22182     293.46319
     314.79288     314.35181     313.65945     312.61482     311.14832     309.28376     306.94370     303.59550     298.99037     294.62772     292.94307     292.65449     292.87408     293.21557     293.45085
     312.08340     312.09444     312.08300     311.96113     311.44657     309.94072     307.25788     303.73879     299.12564     294.73885     293.00470     292.68340     292.88115     293.20970     293.43883
     315.53790     315.00403     314.16984     312.94834     311.36578     309.63829     307.39484     303.90292     299.26119     294.84893     293.06676     292.71291     292.88871     293.20423     293.42713
     316.12737     315.76647     315.18455     314.25222     312.78253     310.57037     307.67331     304.06188     299.39693     294.95806     293.12920     292.74302     292.89678     293.19914     293.41575
     313.26925     313.29797     313.29436     313.14874     312.56883     310.98733     308.09675     304.26173     299.53436     295.06635     293.19197     292.77370     292.90534     293.19445     293.40470
     311.37263     311.41471     311.45486     311.44230     311.21761     310.37466     308.21984     304.47217     299.67576     295.17401     293.25504     292.80494     292.91440     293.19015     293.39398
     312.63845     312.40892     312.03590     311.46012     310.66766     309.69992     308.02692     304.62364     299.81854     295.28123     293.31838     292.83672     292.92396     293.18624     293.38359
     315.45495     314.98265     314.26107     313.20997     311.79057     310.05165     307.94398     304.71203     299.95719     295.38798     293.38197     292.86901     292.93400     293.18274     293.37355
